Age,Gender,Occupation
19.0,Female,Engineer
57.0,Female,Teacher
17.0,Female,N/A
98.0,Female,Doctor
75.0,Male,N/A
58.0,Female,Engineer
24.0,Male,Engineer
30.0,Female,Teacher
80.0,Female,Teacher
90.0,Female,Nurse
34.0,N/A,N/A
12.0,Female,Scientist
36.0,Male,Nurse
21.0,Male,Nurse
50.82427536231884,Male,Nurse
53.0,Male,Engineer
82.0,N/A,Artist
4.0,N/A,Engineer
23.0,Female,Doctor
26.0,Female,Artist
90.0,N/A,Lawyer
65.0,Female,N/A
77.0,Male,Teacher
13.0,Female,Lawyer
1.0,Female,Teacher
18.0,Female,Artist
87.0,Male,N/A
60.0,Male,Nurse
39.0,Male,Nurse
49.0,Male,Lawyer
49.0,Female,Teacher
92.0,Female,Lawyer
21.0,Male,Teacher
76.0,N/A,Lawyer
17.0,Male,Engineer
92.0,Female,Artist
13.0,Male,Scientist
81.0,Male,Artist
37.0,Female,Scientist
51.0,Male,Lawyer
94.0,Male,Artist
42.0,Male,Artist
42.0,N/A,Lawyer
1.0,Female,Lawyer
35.0,Male,N/A
67.0,Female,Nurse
62.0,Male,Artist
34.0,N/A,Artist
80.0,Male,Artist
51.0,Male,Lawyer
50.0,Female,Lawyer
4.0,Female,Engineer
45.0,Male,Teacher
80.0,Female,Lawyer
56.0,Male,N/A
89.0,Female,Engineer
85.0,N/A,Lawyer
88.0,Male,Engineer
68.0,Female,Scientist
11.0,Female,Doctor
49.78237410071942,Female,Nurse
17.0,Male,Engineer
44.0,Female,Lawyer
38.0,Male,Artist
44.0,Male,Nurse
50.82427536231884,Male,N/A
94.0,Male,Lawyer
83.0,Male,Doctor
93.0,Female,Lawyer
49.78237410071942,Female,Scientist
84.0,Female,Artist
62.0,N/A,Artist
95.0,Male,Scientist
14.0,Female,Scientist
9.0,N/A,Teacher
50.82427536231884,Male,Nurse
55.0,Female,Doctor
49.78237410071942,Female,Doctor
22.0,Male,Nurse
25.0,N/A,Nurse
94.0,Female,Nurse
6.0,Female,Artist
81.0,Female,Doctor
50.82427536231884,Male,Lawyer
6.0,Female,Artist
50.19349722442506,N/A,Engineer
63.0,Male,Engineer
38.0,Male,Doctor
31.0,Female,Doctor
38.0,N/A,Teacher
30.0,N/A,Nurse
62.0,N/A,Nurse
41.0,Female,Teacher
28.0,Male,Nurse
87.0,Male,Scientist
22.0,Female,Artist
16.0,Male,Artist
77.0,Male,N/A
96.0,Male,Lawyer
80.0,Male,Lawyer
79.0,N/A,Engineer
44.0,Male,Scientist
67.0,N/A,Doctor
45.0,Male,Artist
49.0,Female,Lawyer
42.0,Female,Artist
0.0,Male,Doctor
19.0,N/A,Doctor
91.0,N/A,Engineer
50.0,Female,N/A
30.0,Male,N/A
37.0,Male,Scientist
41.0,Male,Teacher
55.0,Male,N/A
88.0,N/A,N/A
16.0,Female,Artist
17.0,Female,Doctor
73.0,Female,N/A
46.0,Male,Scientist
6.0,Female,Engineer
7.0,Male,Scientist
72.0,Male,Nurse
31.0,Female,Artist
4.0,N/A,Lawyer
30.0,N/A,Scientist
51.0,Female,N/A
15.0,Female,Doctor
66.0,Male,Teacher
55.0,Female,Scientist
61.0,Male,Artist
15.0,Male,Scientist
49.78237410071942,Female,Engineer
5.0,Female,Lawyer
54.0,N/A,Doctor
58.0,Male,Teacher
81.0,Male,Nurse
22.0,Male,Teacher
79.0,Male,Teacher
41.0,Female,N/A
24.0,N/A,Artist
98.0,Female,Lawyer
50.82427536231884,Male,Scientist
34.0,Male,N/A
66.0,N/A,Artist
46.0,Male,Engineer
59.0,Female,Artist
56.0,Female,Teacher
50.82427536231884,Male,Scientist
5.0,N/A,Doctor
65.0,N/A,Scientist
47.0,Male,Engineer
43.0,Female,Engineer
53.0,N/A,N/A
47.0,Female,Artist
61.0,Male,Lawyer
24.0,Male,Engineer
86.0,Female,Scientist
71.0,Male,Engineer
85.0,Female,Lawyer
32.0,Male,Lawyer
12.0,Male,N/A
73.0,N/A,Teacher
49.78237410071942,Female,Teacher
41.0,Female,Nurse
50.19349722442506,N/A,Teacher
74.0,Male,Nurse
96.0,N/A,Scientist
50.0,Female,Lawyer
56.0,Male,Scientist
52.0,Male,Nurse
48.0,Male,Engineer
4.0,Male,Artist
55.0,Male,Lawyer
16.0,Female,Nurse
83.0,Female,Teacher
88.0,Male,Lawyer
82.0,N/A,Scientist
74.0,Female,Lawyer
4.0,Female,Scientist
73.0,Female,Nurse
55.0,N/A,Doctor
72.0,Male,Engineer
49.78237410071942,Female,Doctor
66.0,Male,Doctor
80.0,Female,Artist
63.0,Male,N/A
64.0,Female,Lawyer
8.0,Female,Nurse
63.0,Female,Teacher
29.0,Female,Lawyer
73.0,Male,Nurse
95.0,Female,Doctor
77.0,Male,Scientist
52.0,Male,Engineer
47.0,Male,Engineer
89.0,Male,N/A
19.0,N/A,Scientist
37.0,Female,Artist
52.0,N/A,Artist
17.0,Male,N/A
0.0,Female,Artist
97.0,Female,N/A
83.0,Male,N/A
62.0,Female,Nurse
50.82427536231884,Male,Nurse
77.0,Male,Artist
14.0,Female,Lawyer
80.0,Female,Engineer
62.0,Male,Nurse
53.0,Female,N/A
48.0,Female,Scientist
90.0,Male,N/A
50.19349722442506,N/A,Engineer
73.0,Male,Lawyer
23.0,Female,N/A
57.0,Male,Nurse
20.0,Male,N/A
68.0,Female,Lawyer
89.0,Female,Nurse
81.0,Female,N/A
71.0,Male,Nurse
48.0,N/A,Lawyer
64.0,Female,Teacher
6.0,Male,Engineer
50.82427536231884,Male,Doctor
37.0,N/A,Engineer
80.0,Male,Artist
50.0,Male,Teacher
47.0,Female,Artist
12.0,Male,Teacher
13.0,Male,Lawyer
86.0,Male,Artist
50.0,Male,Engineer
58.0,Male,Engineer
93.0,Male,N/A
90.0,Female,Nurse
14.0,Female,Engineer
21.0,Male,N/A
36.0,N/A,Engineer
65.0,Male,Nurse
75.0,Female,Doctor
79.0,Male,Engineer
35.0,N/A,Scientist
88.0,Female,Nurse
9.0,Male,Doctor
27.0,N/A,N/A
13.0,Female,N/A
3.0,Male,Lawyer
14.0,Female,Doctor
71.0,N/A,Scientist
46.0,Female,Nurse
51.0,Female,N/A
84.0,Male,Lawyer
38.0,Male,Artist
40.0,Male,Scientist
50.82427536231884,Male,N/A
98.0,Male,Artist
46.0,N/A,N/A
32.0,Female,Doctor
97.0,N/A,Scientist
98.0,Male,Engineer
21.0,Male,Scientist
2.0,Female,Artist
94.0,Male,Engineer
63.0,Female,Nurse
57.0,Male,Lawyer
64.0,Male,Nurse
79.0,Female,Teacher
97.0,Female,Doctor
16.0,Male,Engineer
91.0,Female,Nurse
77.0,Female,N/A
73.0,Male,Teacher
91.0,Female,Lawyer
65.0,Male,Teacher
50.19349722442506,N/A,Nurse
60.0,Female,N/A
26.0,Male,Nurse
49.78237410071942,Female,N/A
30.0,Male,N/A
18.0,Male,N/A
6.0,Female,Artist
38.0,Male,Engineer
35.0,Male,Doctor
98.0,Male,Engineer
22.0,Male,Nurse
53.0,N/A,Doctor
79.0,Male,N/A
13.0,Male,Doctor
96.0,Male,N/A
33.0,N/A,Nurse
41.0,Male,Scientist
90.0,Female,Doctor
4.0,Male,Nurse
41.0,Female,Artist
3.0,Female,Teacher
67.0,Female,Engineer
54.0,N/A,Nurse
28.0,Male,Artist
96.0,Male,Lawyer
94.0,Female,Nurse
90.0,N/A,Doctor
44.0,Male,Artist
32.0,Male,N/A
5.0,Female,Teacher
80.0,Female,Doctor
34.0,N/A,Doctor
78.0,Female,Doctor
67.0,N/A,Nurse
15.0,N/A,Artist
22.0,Male,Nurse
37.0,Male,Nurse
40.0,Female,Nurse
75.0,Female,Doctor
5.0,Male,Lawyer
62.0,Male,Artist
34.0,Male,Artist
99.0,N/A,Doctor
28.0,Male,N/A
99.0,Male,Artist
64.0,Male,Lawyer
42.0,Male,Engineer
42.0,Male,Scientist
93.0,Female,Teacher
17.0,Female,N/A
1.0,Female,Teacher
80.0,N/A,Teacher
53.0,Female,N/A
5.0,N/A,Doctor
100.0,Female,Engineer
84.0,N/A,Engineer
12.0,Female,Engineer
50.82427536231884,Male,Scientist
48.0,Male,Teacher
16.0,Male,N/A
62.0,Male,Teacher
35.0,Female,N/A
29.0,Female,Teacher
81.0,Male,Teacher
62.0,Male,Scientist
25.0,Male,Scientist
29.0,Male,Scientist
78.0,Female,Nurse
33.0,Male,Lawyer
28.0,Female,Artist
62.0,N/A,Nurse
43.0,Female,Artist
16.0,N/A,Engineer
80.0,Male,Engineer
86.0,Female,Engineer
72.0,Male,Teacher
63.0,Male,Scientist
39.0,Male,Lawyer
96.0,Male,Lawyer
67.0,Female,Artist
49.78237410071942,Female,Teacher
91.0,Female,Artist
53.0,Male,Engineer
74.0,Male,Engineer
30.0,N/A,Teacher
31.0,Female,Doctor
6.0,Male,Teacher
82.0,Female,Engineer
11.0,Female,Scientist
16.0,Male,Doctor
18.0,Female,Artist
2.0,Male,Nurse
95.0,Female,N/A
96.0,Female,Scientist
50.82427536231884,Male,Engineer
69.0,N/A,Scientist
1.0,Female,Teacher
50.82427536231884,Male,N/A
49.78237410071942,Female,Teacher
53.0,N/A,Lawyer
82.0,Male,Nurse
81.0,Male,Lawyer
67.0,Male,Scientist
98.0,Male,Nurse
30.0,Male,Doctor
50.82427536231884,Male,Scientist
7.0,N/A,Nurse
66.0,Female,Teacher
23.0,Female,Nurse
65.0,Male,Teacher
50.82427536231884,Male,Teacher
74.0,Male,Teacher
50.19349722442506,N/A,Engineer
15.0,Female,Scientist
0.0,Male,Scientist
63.0,Male,Nurse
70.0,Female,Artist
16.0,Female,Artist
37.0,Female,N/A
11.0,Female,N/A
49.78237410071942,Female,Lawyer
64.0,Male,Artist
25.0,Female,Artist
78.0,N/A,Lawyer
54.0,Female,Nurse
55.0,Male,Engineer
76.0,Male,Doctor
75.0,Female,Artist
13.0,Male,Nurse
31.0,Male,Scientist
95.0,Male,Lawyer
49.78237410071942,Female,Scientist
56.0,Male,N/A
82.0,Female,Engineer
28.0,Male,N/A
57.0,Female,Engineer
94.0,Male,Nurse
28.0,Male,Teacher
84.0,Male,Scientist
64.0,Male,Engineer
8.0,Female,N/A
94.0,Male,Doctor
13.0,Female,Doctor
25.0,Female,Artist
57.0,Female,Doctor
7.0,Male,Doctor
63.0,Male,Nurse
69.0,Female,Teacher
62.0,Male,Artist
46.0,Male,N/A
33.0,Male,Nurse
94.0,N/A,Scientist
9.0,Female,Teacher
34.0,Male,Engineer
22.0,Male,Artist
50.82427536231884,Male,Artist
50.82427536231884,Male,Doctor
50.82427536231884,Male,Artist
49.78237410071942,Female,Teacher
39.0,Female,Artist
95.0,Female,Teacher
50.82427536231884,Male,Artist
12.0,Male,Artist
25.0,Female,Artist
94.0,Male,Doctor
67.0,Female,Scientist
84.0,Male,Nurse
80.0,Male,Lawyer
72.0,Male,Doctor
72.0,Female,Doctor
52.0,Male,N/A
62.0,Male,N/A
91.0,Female,Lawyer
63.0,Female,Teacher
85.0,Male,Artist
12.0,Female,Scientist
39.0,Male,Artist
91.0,Female,N/A
31.0,Female,Nurse
34.0,Male,Teacher
38.0,Female,Teacher
16.0,Female,Nurse
3.0,Female,Nurse
73.0,Female,Lawyer
85.0,Female,Scientist
13.0,Male,Lawyer
39.0,Female,Teacher
27.0,Female,Artist
28.0,Female,Doctor
49.78237410071942,Female,N/A
10.0,Female,Scientist
1.0,Male,Engineer
78.0,N/A,Lawyer
35.0,Female,Teacher
32.0,Female,Scientist
34.0,Male,Nurse
65.0,N/A,N/A
73.0,Male,Artist
49.78237410071942,Female,Teacher
97.0,Female,Lawyer
49.78237410071942,Female,Scientist
8.0,Male,Lawyer
36.0,Male,Engineer
31.0,Female,Lawyer
80.0,Female,N/A
1.0,Male,Engineer
55.0,Female,Nurse
50.19349722442506,N/A,Engineer
64.0,Male,N/A
5.0,Female,Nurse
33.0,Male,N/A
58.0,Male,Engineer
54.0,Female,Lawyer
41.0,Female,Nurse
49.78237410071942,Female,Lawyer
17.0,Female,Nurse
74.0,Male,Scientist
66.0,Male,N/A
99.0,Female,Doctor
49.78237410071942,Female,Engineer
96.0,Male,Teacher
58.0,Male,Artist
61.0,Female,Artist
59.0,N/A,Teacher
38.0,Female,Artist
91.0,Male,Teacher
41.0,Female,Nurse
16.0,N/A,Artist
52.0,Male,Lawyer
75.0,Female,Artist
56.0,Male,Teacher
92.0,Female,Nurse
63.0,Female,Engineer
49.78237410071942,Female,Nurse
23.0,N/A,Engineer
23.0,Female,Engineer
29.0,Female,Teacher
50.0,Female,Teacher
29.0,Male,Teacher
57.0,Female,Artist
36.0,Male,N/A
27.0,Male,Engineer
24.0,Female,N/A
54.0,Female,Teacher
61.0,Male,Teacher
48.0,Female,Doctor
57.0,Female,Doctor
51.0,Female,Nurse
41.0,Female,Lawyer
42.0,Female,Lawyer
49.78237410071942,Female,N/A
96.0,Male,N/A
83.0,Female,Scientist
20.0,Male,Lawyer
90.0,Male,Nurse
59.0,Male,Engineer
41.0,Female,Nurse
43.0,Male,Artist
71.0,Female,Artist
50.19349722442506,N/A,Nurse
21.0,Female,Scientist
50.0,Male,Teacher
87.0,Male,Scientist
41.0,Female,Scientist
91.0,Female,Engineer
15.0,Female,Teacher
66.0,Female,Lawyer
50.82427536231884,Male,Lawyer
94.0,Female,Artist
8.0,Female,Teacher
50.19349722442506,N/A,Artist
14.0,Male,N/A
22.0,Female,Engineer
65.0,Male,Engineer
86.0,Female,Doctor
86.0,Female,Engineer
73.0,Male,Teacher
16.0,Female,Artist
49.78237410071942,Female,N/A
50.0,Female,Scientist
68.0,N/A,Engineer
50.82427536231884,Male,N/A
51.0,Male,Teacher
48.0,Male,Scientist
47.0,Female,Teacher
50.82427536231884,Male,Engineer
67.0,Male,Engineer
87.0,Male,Doctor
39.0,Male,Lawyer
43.0,Female,Nurse
66.0,Male,Nurse
50.0,N/A,Lawyer
49.78237410071942,Female,Artist
96.0,Female,Doctor
14.0,Female,Nurse
83.0,Male,Artist
30.0,Female,Doctor
36.0,Male,Lawyer
63.0,N/A,N/A
49.78237410071942,Female,Lawyer
32.0,Male,Scientist
1.0,N/A,Doctor
98.0,Female,Lawyer
31.0,Female,Lawyer
49.78237410071942,Female,Lawyer
50.82427536231884,Male,Engineer
98.0,Male,Engineer
77.0,Male,Lawyer
45.0,Female,Nurse
84.0,Female,Nurse
29.0,Female,Engineer
96.0,Female,Engineer
84.0,Female,Doctor
62.0,Female,Engineer
2.0,N/A,Scientist
79.0,N/A,N/A
63.0,Male,Lawyer
37.0,N/A,Lawyer
93.0,Female,Teacher
16.0,Female,Engineer
30.0,Male,Doctor
52.0,Female,Doctor
56.0,Male,Engineer
85.0,Female,Scientist
72.0,Male,Doctor
44.0,Male,Artist
83.0,Female,Teacher
77.0,N/A,Artist
77.0,Female,Scientist
50.0,Male,N/A
42.0,Male,Artist
92.0,Female,Nurse
78.0,Female,Teacher
66.0,Male,Nurse
18.0,N/A,Doctor
82.0,Male,Scientist
52.0,N/A,Doctor
62.0,Male,Lawyer
33.0,Female,Doctor
25.0,Male,Artist
1.0,Male,Scientist
38.0,Female,Lawyer
30.0,Female,N/A
52.0,Male,Teacher
98.0,Female,Teacher
46.0,Male,Nurse
93.0,Female,Teacher
29.0,Female,Doctor
50.82427536231884,Male,Scientist
54.0,Male,Teacher
20.0,Male,Lawyer
49.78237410071942,Female,Doctor
36.0,Female,Lawyer
57.0,Female,Teacher
52.0,Male,Engineer
84.0,Male,Scientist
24.0,Male,Engineer
67.0,Male,Lawyer
61.0,Female,Lawyer
80.0,Female,Artist
11.0,Female,Nurse
38.0,Female,Teacher
77.0,N/A,Nurse
96.0,N/A,Engineer
29.0,Female,Nurse
62.0,Female,Scientist
42.0,Male,N/A
74.0,Female,Engineer
41.0,Male,N/A
96.0,N/A,Nurse
43.0,Female,Lawyer
99.0,Male,N/A
55.0,Male,Scientist
82.0,Female,Artist
50.82427536231884,Male,Nurse
60.0,Female,Nurse
66.0,Female,Artist
60.0,Male,Scientist
76.0,Male,Engineer
94.0,N/A,Engineer
50.82427536231884,Male,Doctor
13.0,Male,Doctor
7.0,Female,Scientist
15.0,Female,Engineer
62.0,Male,Lawyer
73.0,Male,Artist
31.0,Male,Scientist
63.0,Male,N/A
3.0,Male,Scientist
95.0,Male,Artist
3.0,Female,Doctor
28.0,Female,Scientist
39.0,N/A,N/A
89.0,N/A,Artist
24.0,Male,Scientist
68.0,Female,Engineer
64.0,Female,Scientist
32.0,Female,Doctor
77.0,Female,Engineer
34.0,Male,Artist
94.0,Male,Scientist
42.0,N/A,Nurse
46.0,Female,Artist
73.0,Female,Doctor
2.0,Male,Doctor
60.0,Female,N/A
9.0,Female,Doctor
67.0,Male,N/A
44.0,N/A,Artist
50.19349722442506,N/A,Scientist
58.0,Male,Engineer
39.0,Female,Doctor
3.0,Female,Doctor
48.0,Female,Lawyer
53.0,Male,Engineer
14.0,Female,Doctor
50.0,Female,Nurse
71.0,Female,Teacher
32.0,Female,Lawyer
4.0,N/A,Artist
22.0,Female,Doctor
94.0,Female,Artist
98.0,Female,Scientist
50.19349722442506,N/A,Lawyer
31.0,Male,Doctor
7.0,Male,Teacher
72.0,Female,Scientist
27.0,Male,Artist
76.0,Female,Scientist
17.0,Female,Lawyer
69.0,Female,Teacher
15.0,Male,Doctor
61.0,Female,Teacher
72.0,Male,Teacher
64.0,N/A,Doctor
24.0,Male,Doctor
94.0,Male,Scientist
69.0,Female,N/A
65.0,Male,N/A
50.0,Male,Artist
30.0,Female,Lawyer
55.0,Female,Lawyer
56.0,Female,Scientist
14.0,Male,Teacher
11.0,Male,Engineer
13.0,Male,N/A
94.0,Female,N/A
62.0,Female,Engineer
55.0,Male,N/A
59.0,Male,Nurse
64.0,Female,Teacher
60.0,Male,Engineer
100.0,Female,N/A
73.0,Female,N/A
90.0,Female,N/A
58.0,Male,N/A
19.0,Male,Doctor
69.0,Male,Scientist
73.0,Male,Scientist
88.0,Male,Teacher
11.0,Male,Scientist
73.0,Female,Scientist
80.0,Male,Teacher
49.78237410071942,Female,Engineer
53.0,Female,Scientist
65.0,Male,Doctor
29.0,N/A,N/A
75.0,Male,Engineer
40.0,Male,N/A
95.0,Female,Doctor
30.0,Female,Lawyer
99.0,N/A,Nurse
27.0,Male,Nurse
35.0,Female,Artist
31.0,Male,Teacher
0.0,Male,Scientist
18.0,Female,Doctor
44.0,N/A,Lawyer
41.0,Male,N/A
53.0,Male,Lawyer
23.0,Female,Scientist
82.0,N/A,Teacher
49.78237410071942,Female,Engineer
93.0,Female,Teacher
57.0,Male,Lawyer
22.0,Male,Artist
91.0,Female,Teacher
2.0,Female,Teacher
79.0,Female,Lawyer
44.0,Male,N/A
81.0,Male,Doctor
41.0,Male,Lawyer
48.0,N/A,N/A
82.0,Male,Artist
7.0,Male,Doctor
4.0,Male,Scientist
62.0,Male,Teacher
39.0,Male,Scientist
88.0,Male,Nurse
31.0,Female,Artist
67.0,Male,Nurse
7.0,Female,Artist
49.78237410071942,Female,N/A
59.0,Female,Nurse
2.0,Male,Nurse
76.0,Female,Artist
96.0,Female,Scientist
65.0,Female,Teacher
96.0,N/A,Nurse
49.78237410071942,Female,Engineer
97.0,Male,Scientist
25.0,Male,Artist
13.0,Female,Teacher
23.0,Female,Artist
1.0,N/A,Artist
26.0,N/A,Nurse
70.0,Male,Nurse
46.0,N/A,Lawyer
87.0,Female,Scientist
23.0,Male,N/A
32.0,Male,Scientist
74.0,Male,Lawyer
17.0,Male,Lawyer
84.0,N/A,Teacher
63.0,Male,N/A
57.0,Male,Nurse
64.0,Female,Scientist
6.0,Male,Engineer
16.0,N/A,Teacher
96.0,Female,Doctor
65.0,N/A,Scientist
96.0,Male,Lawyer
36.0,Male,Doctor
13.0,N/A,Nurse
12.0,Female,Artist
15.0,Male,N/A
20.0,Male,Engineer
37.0,Male,Scientist
60.0,Female,Teacher
23.0,Male,Teacher
31.0,N/A,Doctor
39.0,Female,Artist
76.0,Male,N/A
97.0,N/A,Engineer
43.0,N/A,Artist
0.0,Male,Scientist
11.0,N/A,Teacher
5.0,Female,Engineer
69.0,Male,Doctor
7.0,Female,Scientist
86.0,Female,Artist
30.0,Female,Engineer
50.82427536231884,Male,N/A
81.0,Male,Teacher
84.0,Female,Doctor
39.0,N/A,Doctor
62.0,Female,Engineer
38.0,Male,Engineer
89.0,N/A,Scientist
7.0,Male,Nurse
83.0,N/A,Teacher
54.0,Female,Artist
71.0,Female,Lawyer
74.0,N/A,Artist
23.0,Female,Artist
29.0,Female,N/A
52.0,N/A,Scientist
0.0,Female,Nurse
86.0,Female,Lawyer
47.0,Female,Nurse
50.82427536231884,Male,Teacher
100.0,Female,N/A
0.0,N/A,Teacher
89.0,Female,Scientist
72.0,Female,Lawyer
49.78237410071942,Female,Doctor
56.0,Male,Engineer
89.0,Male,Nurse
94.0,N/A,N/A
18.0,Female,Engineer
16.0,Male,N/A
38.0,Female,N/A
24.0,Female,Artist
75.0,Male,Lawyer
82.0,Male,Engineer
50.19349722442506,N/A,Nurse
25.0,Male,Teacher
79.0,Female,Lawyer
77.0,Male,Artist
49.78237410071942,Female,Engineer
38.0,Female,Engineer
86.0,Female,Engineer
68.0,Female,Nurse
50.19349722442506,N/A,Teacher
80.0,N/A,Scientist
83.0,Male,Doctor
78.0,N/A,Teacher
73.0,Female,Lawyer
94.0,Male,Engineer
37.0,Male,Scientist
45.0,N/A,Doctor
34.0,Male,Engineer
24.0,Male,Scientist
29.0,Female,Lawyer
8.0,Male,Lawyer
80.0,N/A,Nurse
45.0,Male,Doctor
71.0,Female,Engineer
88.0,Male,Nurse
31.0,Male,Teacher
29.0,Female,Lawyer
20.0,Male,Teacher
99.0,Female,Engineer
70.0,Female,Teacher
50.82427536231884,Male,N/A
50.82427536231884,Male,Lawyer
92.0,Female,Lawyer
11.0,N/A,Teacher
50.19349722442506,N/A,Nurse
47.0,Female,Doctor
95.0,Male,Nurse
19.0,N/A,Artist
34.0,N/A,Doctor
73.0,Female,Doctor
30.0,Male,Nurse
8.0,Female,Artist
50.19349722442506,N/A,N/A
31.0,Female,Doctor
68.0,N/A,Artist
50.82427536231884,Male,Artist
33.0,Female,N/A
76.0,Male,Teacher
11.0,Female,Artist
49.0,Male,Nurse
88.0,N/A,Doctor
82.0,Female,Lawyer
94.0,Female,Scientist
39.0,Male,Teacher
86.0,Male,Artist
45.0,N/A,N/A
50.0,Female,Scientist
90.0,Male,Artist
84.0,Female,Doctor
50.82427536231884,Male,N/A
54.0,Female,Engineer
55.0,Male,Lawyer
80.0,Female,Teacher
41.0,Male,Engineer
63.0,N/A,N/A
33.0,Male,Artist
30.0,Female,Teacher
73.0,Male,Doctor
4.0,Male,Artist
27.0,Female,N/A
33.0,Female,Nurse
71.0,Female,Lawyer
90.0,Female,Engineer
49.78237410071942,Female,Doctor
25.0,Male,Doctor
100.0,Male,Teacher
48.0,Male,Teacher
95.0,Male,Teacher
23.0,Male,Nurse
94.0,Female,Nurse
46.0,Male,Doctor
35.0,Male,N/A
25.0,Female,Lawyer
64.0,Female,Doctor
72.0,Male,Scientist
56.0,Female,Lawyer
63.0,Female,N/A
28.0,Female,N/A
74.0,N/A,Lawyer
51.0,Female,Artist
14.0,N/A,Lawyer
93.0,Male,Doctor
53.0,Female,Lawyer
21.0,Male,Teacher
16.0,Male,Doctor
49.78237410071942,Female,N/A
15.0,Male,Doctor
90.0,Female,Lawyer
95.0,Male,Doctor
66.0,Female,Engineer
41.0,N/A,Scientist
49.78237410071942,Female,N/A
47.0,Female,N/A
53.0,Female,Teacher
84.0,Male,Doctor
83.0,Male,Doctor
33.0,Male,Engineer
95.0,Female,Nurse
91.0,Male,Teacher
10.0,Female,Scientist
45.0,Male,N/A
58.0,Female,Scientist
19.0,Male,Scientist
39.0,Male,Lawyer
50.82427536231884,Male,Lawyer
12.0,Female,Artist
50.82427536231884,Male,Engineer
71.0,Female,Scientist
31.0,Female,Artist
71.0,Male,N/A
60.0,N/A,Lawyer
49.78237410071942,Female,Scientist
60.0,Female,Nurse
99.0,Female,Doctor
28.0,Male,Artist
59.0,Female,Teacher
31.0,Male,N/A
56.0,Male,Scientist
12.0,Female,Artist
59.0,Female,Teacher
93.0,Male,Nurse
67.0,N/A,N/A
60.0,Female,Engineer
57.0,Male,Teacher
50.82427536231884,Male,Artist
57.0,Female,Lawyer
80.0,Female,Teacher
53.0,Female,Engineer
63.0,Male,Nurse
49.78237410071942,Female,Nurse
96.0,Female,Engineer
49.78237410071942,Female,Doctor
52.0,Female,Lawyer
47.0,Female,Engineer
46.0,Female,Scientist
18.0,Male,Engineer
72.0,Female,Artist
30.0,Male,Teacher
93.0,N/A,N/A
76.0,Male,N/A
50.19349722442506,N/A,Nurse
10.0,Male,Engineer
16.0,Male,Lawyer
49.78237410071942,Female,Artist
53.0,Male,Doctor
48.0,Female,Nurse
74.0,Female,Lawyer
1.0,Male,N/A
1.0,Female,N/A
71.0,Female,Lawyer
72.0,Female,Scientist
76.0,Female,Doctor
49.78237410071942,Female,Doctor
41.0,Female,Nurse
44.0,Female,Lawyer
52.0,Female,Engineer
19.0,Male,Engineer
84.0,Male,Lawyer
49.78237410071942,Female,N/A
54.0,Female,N/A
9.0,Male,Engineer
43.0,Female,N/A
50.82427536231884,Male,Nurse
96.0,N/A,Teacher
45.0,Female,Scientist
59.0,Female,Doctor
30.0,Female,Engineer
49.78237410071942,Female,Doctor
50.19349722442506,N/A,Nurse
61.0,Male,Teacher
77.0,Male,Nurse
29.0,Female,Scientist
83.0,Female,Artist
60.0,Female,N/A
49.78237410071942,Female,Doctor
33.0,Male,Lawyer
23.0,Male,Scientist
83.0,Female,Scientist
58.0,Male,Artist
13.0,Male,Scientist
59.0,N/A,Scientist
5.0,Female,Doctor
36.0,Male,Lawyer
0.0,Male,Teacher
41.0,Male,N/A
61.0,Male,Teacher
62.0,Male,N/A
53.0,Female,Teacher
46.0,Female,Nurse
42.0,Male,Lawyer
78.0,Male,N/A
59.0,Female,Nurse
87.0,Female,Engineer
23.0,Female,N/A
77.0,Female,Scientist
58.0,N/A,Doctor
50.82427536231884,Male,N/A
17.0,Female,Engineer
9.0,Male,Doctor
39.0,N/A,Scientist
68.0,Female,Doctor
86.0,Male,Artist
38.0,Male,Doctor
58.0,Female,Nurse
50.82427536231884,Male,Nurse
51.0,Female,Nurse
65.0,Female,Nurse
50.82427536231884,Male,Teacher
97.0,N/A,Lawyer
83.0,Female,Nurse
100.0,Male,Lawyer
68.0,Female,Artist
9.0,Male,Teacher
96.0,Male,Doctor
56.0,Male,Lawyer
77.0,Male,Engineer
69.0,Male,Doctor
46.0,Male,Artist
50.82427536231884,Male,N/A
50.19349722442506,N/A,Artist
76.0,Female,N/A
50.82427536231884,Male,Teacher
3.0,Female,Nurse
50.82427536231884,Male,Teacher
50.19349722442506,N/A,N/A
63.0,Female,Doctor
49.78237410071942,Female,Engineer
7.0,Male,Lawyer
66.0,Male,Nurse
52.0,N/A,N/A
55.0,Female,N/A
49.78237410071942,Female,Lawyer
68.0,Male,Doctor
57.0,Female,Teacher
59.0,Female,Lawyer
31.0,Male,Teacher
65.0,Male,Scientist
68.0,Female,Nurse
10.0,Female,Doctor
40.0,Female,N/A
34.0,Male,Teacher
50.82427536231884,Male,Engineer
44.0,Male,Artist
50.82427536231884,Male,Engineer
20.0,Male,Teacher
81.0,Female,Lawyer
70.0,N/A,Doctor
88.0,N/A,Artist
26.0,Female,N/A
96.0,Male,Engineer
29.0,N/A,N/A
72.0,Female,N/A
71.0,Female,Artist
25.0,Female,Engineer
83.0,Male,Artist
32.0,Male,Engineer
0.0,Male,Nurse
94.0,Female,N/A
56.0,Male,N/A
85.0,Female,N/A
10.0,Male,Doctor
